ID,Age,Gender,Experience,Income,Family,CCAvg,Education,Mortgage,HomeOwnership,Personal Loan
2845,60.0,F,34,64.0,3,2.2,a,0,Home Mortage,0
2846,62.0,F,36,85.0,2,1.7,a,98,Home Mortage,0
2847,67.0,F,43,105.0,4,1.7,m,0,Home Mortage,0
2848,44.0,F,18,21.0,1,0.2,b,0,Home Mortage,0
2849,24.0,F,-1,78.0,2,1.8,m,0,Home Mortage,0
2850,45.0,F,21,158.0,2,6.66666666666667,b,132,Home Mortage,0
2851,58.0,F,34,125.0,1,4.3,b,219,Home Mortage,0
2852,61.0,F,36,81.0,3,1.8,m,0,Home Mortage,0
2853,54.0,F,29,183.0,1,8.1,b,0,Home Mortage,0
2854,28.0,F,3,54.0,4,0.6,m,0,Home Mortage,0
2855,49.0,F,24,79.0,4,3.6,a,212,Home Mortage,0
2856,35.0,F,11,38.0,1,1.5,m,136,Home Mortage,0
2857,36.0,F,10,172.0,4,1.0,m,295,Home Mortage,1
2858,34.0,F,8,184.0,3,7.5,b,0,Home Mortage,1
2859,36.0,O,11,158.0,2,7.8,b,114,Home Mortage,0
2860,35.0,F,11,188.0,1,0.9,a,282,Home Mortage,1
2861,27.0,F,2,20.0,4,0.5,a,0,Home Mortage,0
2862,42.0,O,18,60.0,4,0.2,a,151,Home Mortage,0
2863,65.0,M,39,113.0,4,2.4,a,0,Home Mortage,0
2864,29.0,O,5,70.0,4,0.0,b,0,Home Mortage,0
2865,65.0,M,41,84.0,2,0.0,a,0,Home Mortage,0
2866,59.0,F,33,23.0,2,0.2,a,0,Home Mortage,0
2867,46.0,M,22,141.0,2,3.3,b,0,Home Mortage,0
2868,59.0,F,33,110.0,3,4.4,b,264,Home Mortage,0
2869,52.0,F,26,31.0,4,1.8,b,0,Home Mortage,0
2870,60.0,M,35,22.0,1,1.3,b,80,Home Mortage,0
2871,43.0,O,17,91.0,1,5.2,b,0,Home Mortage,0
2872,65.0,M,39,82.0,4,2.4,a,252,Home Mortage,0
2873,50.0,M,26,23.0,1,0.3,b,0,Home Mortage,0
2874,48.0,M,23,35.0,1,0.1,b,0,Home Mortage,0
2875,49.0,M,25,114.0,1,2.5,a,0,Home Mortage,1
2876,58.0,O,33,18.0,3,0.1,m,0,Home Mortage,0
2877,24.0,O,-2,80.0,2,1.6,a,238,Home Mortage,0
2878,58.0,O,32,74.0,2,2.3,a,0,Home Mortage,0
2879,45.0,M,19,122.0,4,4.1,m,0,Home Mortage,1
2880,42.0,M,15,73.0,3,2.33333333333333,m,0,Home Mortage,0
2881,64.0,M,40,40.0,2,1.1,b,0,Home Mortage,0
2882,49.0,M,25,55.0,4,0.1,a,0,Home Mortage,0
2883,55.0,M,31,69.0,1,2.7,m,0,Home Mortage,0
2884,40.0,M,14,92.0,4,1.4,m,0,Home Mortage,0
2885,28.0,M,2,48.0,4,2.1,a,0,Home Mortage,0
2886,57.0,M,31,113.0,4,0.6,a,327,Home Mortage,1
2887,50.0,M,25,58.0,1,1.3,m,0,Home Mortage,0
2888,40.0,M,16,109.0,2,2.2,b,0,Home Mortage,0
2889,55.0,M,28,39.0,3,1.0,m,0,Home Mortage,0
2890,53.0,M,29,33.0,3,1.9,m,144,Home Mortage,0
2891,48.0,M,24,18.0,4,0.2,b,0,Home Mortage,0
2892,59.0,M,33,63.0,1,1.6,b,0,Home Mortage,0
2893,58.0,M,32,43.0,1,2.8,m,0,Home Mortage,0
2894,38.0,M,14,70.0,4,2.0,a,0,Home Mortage,0
2895,49.0,M,25,19.0,1,0.9,a,0,Home Mortage,0
2896,60.0,M,36,39.0,4,1.3,m,140,Home Mortage,0
2897,54.0,M,28,81.0,3,0.8,b,0,Home Mortage,0
2898,28.0,M,2,34.0,4,1.3,a,0,Home Mortage,0
2899,27.0,M,1,140.0,1,5.9,m,175,Home Mortage,1
2900,42.0,M,18,114.0,1,0.3,b,0,Home Mortage,0
2901,52.0,M,28,55.0,2,3.2,a,151,Home Mortage,0
2902,54.0,M,30,21.0,1,0.1,m,76,Home Mortage,0
2903,56.0,M,30,50.0,4,2.8,m,0,Home Mortage,0
2904,58.0,M,34,41.0,3,1.5,b,0,Home Mortage,0
2905,56.0,M,32,190.0,3,2.2,b,0,Home Mortage,1
2906,64.0,M,40,8.0,2,0.3,a,0,Home Mortage,0
2907,35.0,M,8,55.0,2,1.66666666666667,m,0,Home Mortage,0
2908,45.0,M,20,40.0,2,1.3,b,0,Home Mortage,0
2909,57.0,M,32,22.0,3,0.1,m,0,Home Mortage,0
2910,35.0,M,8,44.0,2,1.66666666666667,m,0,Home Mortage,0
2911,46.0,M,22,102.0,3,4.5,a,0,Home Mortage,1
2912,30.0,F,4,54.0,4,1.8,a,235,Home Mortage,0
2913,44.0,M,20,130.0,4,3.2,m,0,Home Mortage,1
2914,39.0,F,12,75.0,3,2.33333333333333,m,0,Home Mortage,0
2915,42.0,F,18,42.0,2,1.7,b,0,Home Mortage,0
2916,34.0,F,9,133.0,1,3.8,b,0,Home Mortage,0
2917,46.0,F,20,40.0,1,1.2,m,0,Home Mortage,0
2918,55.0,F,31,34.0,3,1.5,b,101,Home Mortage,0
2919,28.0,F,3,142.0,1,0.8,b,0,Home Mortage,0
2920,35.0,F,10,64.0,3,2.3,b,0,Home Mortage,0
2921,60.0,F,35,44.0,2,1.6,a,170,Home Mortage,0
2922,50.0,F,24,95.0,1,0.3,b,262,Home Mortage,0
2923,52.0,F,26,49.0,1,1.4,a,0,Home Mortage,0
2924,51.0,F,27,12.0,2,0.2,b,0,Home Mortage,0
2925,51.0,F,26,98.0,1,1.3,a,0,Home Mortage,0
2926,59.0,F,35,42.0,4,0.4,b,0,Home Mortage,0
2927,53.0,F,28,44.0,2,0.6,a,0,Home Mortage,0
2928,43.0,F,17,124.0,1,5.2,b,0,Home Mortage,0
2929,31.0,F,6,175.0,2,6.7,b,0,Home Mortage,0
2930,32.0,F,6,22.0,4,0.3,b,0,Home Mortage,0
2931,41.0,F,17,78.0,4,2.66666666666667,b,99,Home Mortage,0
2932,31.0,F,4,54.0,2,1.0,m,109,Home Mortage,0
2933,41.0,F,16,154.0,1,7.0,b,0,Home Mortage,0
2934,47.0,F,22,42.0,3,2.7,m,0,Home Mortage,0
2935,37.0,F,13,195.0,2,6.5,b,635,Home Mortage,0
2936,53.0,F,23,80.0,1,3.0,a,0,Home Mortage,0
2937,49.0,F,22,81.0,3,2.0,m,0,Home Mortage,0
2938,62.0,F,36,89.0,2,2.0,b,0,Home Mortage,0
2939,33.0,F,9,61.0,3,2.6,m,0,Home Mortage,0
2940,54.0,F,24,25.0,4,0.4,a,0,Home Mortage,0
2941,27.0,F,3,43.0,3,0.1,m,163,Home Mortage,0
2942,60.0,F,35,122.0,1,2.6,b,352,Home Mortage,0
2943,29.0,F,5,160.0,1,4.3,b,385,Home Mortage,0
2944,56.0,F,32,83.0,4,1.6,m,0,Home Mortage,0
2945,55.0,F,30,79.0,2,0.0,a,0,Home Mortage,0
2946,45.0,F,19,30.0,3,0.5,m,0,Home Mortage,0
2947,33.0,F,9,145.0,1,4.3,b,437,Home Mortage,0
2948,45.0,F,21,151.0,2,3.3,b,328,Home Mortage,0
2949,44.0,F,18,14.0,2,0.1,a,98,Home Mortage,0
2950,37.0,F,11,19.0,3,0.2,m,0,Home Mortage,0
2951,42.0,F,16,55.0,1,0.7,a,135,Home Mortage,0
2952,26.0,F,2,72.74614760746148,2,2.4,a,0,Home Mortage,1
2953,33.0,F,8,182.0,1,8.6,b,0,Home Mortage,0
2954,61.0,F,36,78.0,3,0.5,b,0,Home Mortage,0
2955,31.0,F,7,42.0,1,2.4,m,0,Home Mortage,0
2956,54.0,F,29,44.0,2,2.3,a,187,Home Mortage,0
2957,62.0,F,38,195.0,4,5.2,a,522,Home Mortage,1
2958,61.0,F,36,53.0,3,0.5,m,0,Home Mortage,0
2959,66.0,F,41,65.0,3,2.4,b,0,Home Mortage,0
2960,38.0,F,12,43.0,4,0.2,b,0,Home Mortage,0
2961,55.0,F,29,38.0,4,1.5,a,0,Home Mortage,0
2962,60.0,F,36,50.0,1,1.8,a,0,Home Mortage,0
2963,23.0,F,-2,81.0,2,1.8,m,0,Home Mortage,0
2964,29.0,F,3,41.0,1,1.9,a,0,Home Mortage,0
2965,35.0,F,10,73.0,3,2.3,b,0,Home Mortage,0
2966,53.0,F,27,31.0,2,0.4,a,104,Home Mortage,0
2967,32.0,F,7,84.0,3,0.6,m,0,Home Mortage,0
2968,38.0,F,14,95.0,2,1.9,b,0,Home Mortage,0
2969,44.0,F,18,162.0,4,1.3,b,301,Home Mortage,1
2970,43.0,F,18,60.0,2,2.2,a,115,Home Mortage,0
2971,54.0,F,30,72.74614760746148,2,1.1,a,0,Home Mortage,1
2972,52.0,F,25,43.0,3,1.0,m,165,Home Mortage,0
2973,31.0,F,7,38.0,1,1.8,m,182,Home Mortage,0
2974,47.0,F,22,82.0,1,2.9,b,276,Home Mortage,0
2975,42.0,F,18,52.0,4,1.9,b,0,Home Mortage,0
2976,57.0,F,33,43.0,3,1.5,b,168,Home Mortage,0
2977,33.0,F,8,82.0,1,2.6,m,0,Home Mortage,0
2978,35.0,F,10,161.0,1,4.1,b,0,Home Mortage,0
2979,56.0,F,30,24.0,2,0.7,m,0,Home Mortage,0
2980,57.0,F,32,102.0,1,2.6,b,0,Home Mortage,0
2981,25.0,F,-1,53.0,3,2.4,m,0,Home Mortage,0
2982,53.0,F,28,85.0,1,1.2,b,0,Home Mortage,0
2983,59.0,F,33,111.0,3,4.4,b,0,Home Mortage,0
2984,56.0,F,32,90.0,2,0.3,b,0,Home Mortage,0
2985,54.0,F,28,94.0,2,1.1,b,188,Home Mortage,0
2986,48.0,F,23,63.0,4,3.6,a,0,Home Mortage,0
2987,55.0,F,30,153.0,2,2.8,m,0,Home Mortage,1
2988,33.0,F,7,39.0,2,2.0,a,0,Home Mortage,0
2989,46.0,F,21,205.0,2,8.8,b,181,Home Mortage,0
2990,42.0,F,18,142.0,1,3.4,b,496,Home Mortage,0
2991,49.0,F,25,163.0,2,0.4,b,0,Home Mortage,0
2992,42.0,F,17,113.0,3,1.0,b,0,Home Mortage,0
2993,46.0,F,21,64.0,1,2.9,b,0,Home Mortage,0
2994,65.0,F,40,20.0,3,0.1,a,0,Home Mortage,0
2995,50.0,F,24,179.0,1,1.0,b,0,Home Mortage,0
2996,54.0,F,24,91.0,2,4.5,a,90,Home Mortage,0
2997,42.0,F,18,103.0,1,3.33333333333333,b,0,Home Mortage,1
2998,57.0,F,33,80.0,4,1.6,m,0,Home Mortage,0
2999,61.0,F,35,38.0,2,0.3,b,0,Home Mortage,0
3000,60.0,F,34,44.0,1,0.2,b,0,Home Mortage,0
3001,40.0,F,14,164.0,1,4.3,m,0,Home Mortage,1
3002,33.0,F,7,81.0,3,1.6,b,0,Home Mortage,0
3003,37.0,F,13,95.0,2,1.7,m,83,Home Mortage,0
3004,52.0,F,28,44.0,3,1.9,m,0,Home Mortage,0
3005,33.0,F,7,88.0,3,1.6,b,0,Home Mortage,0
3006,62.0,F,36,148.0,3,7.0,m,0,Home Mortage,1
3007,62.0,F,37,169.0,3,5.0,m,184,Home Mortage,1
3008,63.0,F,37,11.0,1,0.8,m,102,Home Mortage,0
3009,55.0,F,25,92.0,1,3.0,a,158,Home Mortage,0
3010,33.0,F,9,74.0,3,2.6,m,0,Home Mortage,0
3011,25.0,F,1,72.0,3,0.8,b,0,Home Mortage,0
3012,55.0,F,31,63.0,3,2.66666666666667,b,0,Home Mortage,0
3013,29.0,F,3,172.0,2,4.5,b,415,Home Mortage,0
3014,45.0,F,21,183.0,2,1.4,b,0,Home Mortage,0
3015,60.0,F,34,40.0,1,2.5,a,166,Home Mortage,0
3016,44.0,F,18,68.0,4,2.9,b,0,Home Mortage,0
3017,48.0,F,23,78.0,4,3.6,a,0,Home Mortage,0
3018,57.0,F,32,68.0,2,3.7,b,184,Home Mortage,0
3019,58.0,F,32,49.0,1,1.4,b,99,Rent,0
3020,58.0,F,33,39.0,2,2.3,a,0,Rent,0
3021,44.0,F,20,151.0,1,3.5,b,392,Rent,0
3022,54.0,F,28,159.0,2,0.5,b,461,Rent,0
3023,59.0,F,33,89.0,4,1.9,m,0,Rent,0
3024,63.0,F,37,105.0,4,1.7,a,244,Rent,0
3025,61.0,F,35,78.0,2,2.0,b,0,Rent,0
3026,58.0,F,32,128.0,2,2.7,b,344,Rent,0
3027,44.0,F,20,81.0,4,0.8,b,228,Rent,0
3028,53.0,F,29,50.0,4,0.1,a,152,Rent,0
3029,63.0,F,39,38.0,3,0.1,a,178,Rent,0
3030,41.0,F,17,119.0,2,6.1,b,263,Rent,0
3031,50.0,F,26,110.0,3,1.8,m,0,Rent,0
3032,51.0,F,25,29.0,1,1.4,a,102,Rent,0
3033,47.0,F,22,19.0,1,0.4,a,0,Rent,0
3034,43.0,M,19,130.0,2,4.7,a,221,Home Mortage,1
3035,46.0,M,21,38.0,1,2.4,b,130,Home Mortage,0
3036,50.0,M,24,31.0,1,0.3,a,0,Home Owner,0
3037,33.0,M,9,14.0,4,0.7,m,105,Home Owner,0
3038,27.0,M,2,158.0,3,0.4,m,0,Home Mortage,1
3039,34.0,M,8,39.0,4,0.2,b,115,Home Mortage,0
3040,34.0,M,9,141.0,2,4.9,a,0,Home Mortage,1
3041,28.0,M,2,33.0,3,1.0,b,167,Home Owner,0
3042,29.0,M,5,92.0,2,0.6,b,0,Rent,0
3043,52.0,M,26,78.0,3,3.0,m,0,Rent,0
3044,47.0,M,22,42.0,3,2.7,m,0,Rent,0
3045,41.0,M,16,15.0,2,0.3,m,83,Rent,0
3046,58.0,M,32,48.0,1,2.8,m,0,Rent,0
3047,37.0,M,12,63.0,3,2.3,b,0,Rent,0
3048,57.0,M,33,149.0,1,4.7,b,0,Rent,0
3049,63.0,M,39,49.0,1,0.8,b,103,Rent,0
3050,60.0,M,35,125.0,2,3.9,b,0,Rent,0
3051,50.0,M,25,58.0,1,1.3,m,0,Rent,0
3052,60.0,M,35,48.0,3,1.5,b,0,Rent,0
3053,54.0,M,30,75.0,2,3.2,a,0,Rent,0
3054,28.0,M,4,114.0,2,0.2,b,0,Rent,0
3055,45.0,M,21,134.0,4,5.5,m,0,Home Mortage,1
3056,28.0,M,2,111.0,4,2.3,a,0,Home Owner,0
3057,54.0,M,29,62.0,4,3.8,m,149,Home Owner,0
3058,42.0,M,18,45.0,1,0.7,b,0,Home Mortage,0
3059,30.0,M,4,113.0,2,0.2,b,0,Rent,0
3060,61.0,M,36,128.0,1,2.6,b,0,Home Mortage,0
3061,64.0,M,38,168.0,4,5.7,a,0,Home Mortage,1
3062,38.0,M,13,81.0,1,4.0,a,206,Home Mortage,0
3063,39.0,M,14,75.0,1,0.1,m,297,Home Mortage,0
3064,54.0,M,29,21.0,4,0.1,a,0,Home Mortage,0
3065,59.0,M,33,83.0,3,4.4,b,0,Home Mortage,0
3066,39.0,M,15,121.0,1,3.5,b,368,Home Mortage,0
3067,63.0,M,33,40.0,4,1.66666666666667,a,0,Home Mortage,0
3068,31.0,M,5,101.0,1,2.9,a,170,Home Mortage,0
3069,56.0,M,26,90.0,2,4.5,a,0,Home Mortage,0
3070,47.0,M,20,68.0,1,2.66666666666667,m,0,Home Mortage,0
3071,28.0,M,3,74.0,2,1.8,m,221,Home Mortage,0
3072,32.0,M,8,74.0,4,0.1,m,257,Home Mortage,0
3073,54.0,M,30,51.0,2,3.2,a,0,Home Mortage,0
3074,29.0,M,5,149.0,1,1.5,b,0,Home Mortage,0
3075,39.0,M,15,31.0,1,1.4,a,88,Home Mortage,0
3076,26.0,M,0,85.0,2,1.6,a,0,Home Mortage,0
3077,29.0,M,-1,62.0,2,1.75,a,0,Home Mortage,0
3078,46.0,M,21,44.0,1,0.3,b,110,Home Mortage,0
3079,38.0,M,13,63.0,3,0.5,a,190,Home Mortage,0
3080,55.0,M,31,23.0,2,0.3,b,0,Home Mortage,0
3081,48.0,M,22,40.0,3,2.2,m,87,Home Mortage,0
3082,36.0,M,10,78.0,2,4.5,a,204,Home Mortage,0
3083,39.0,M,13,40.0,3,0.9,a,129,Home Mortage,0
3084,40.0,M,16,78.0,4,2.4,b,0,Home Mortage,0
3085,26.0,M,0,72.74614760746148,3,0.7,m,0,Home Mortage,1
3086,55.0,M,29,71.0,3,0.3,m,0,Home Mortage,0
3087,61.0,M,35,23.0,3,0.3,a,0,Home Mortage,0
3088,57.0,M,33,15.0,2,0.3,b,0,Home Mortage,0
3089,56.0,M,31,28.0,1,1.3,b,138,Home Mortage,0
3090,31.0,M,5,23.0,3,1.0,b,95,Home Mortage,0
3091,61.0,M,31,19.0,1,1.5,a,0,Home Mortage,0
3092,58.0,M,32,42.0,3,1.4,a,158,Home Mortage,0
3093,43.0,M,18,113.0,2,0.4,b,325,Home Mortage,0
3094,29.0,M,5,34.0,4,0.4,m,0,Home Mortage,0
3095,50.0,M,23,19.0,1,0.5,m,104,Home Mortage,0
3096,49.0,M,25,43.0,1,1.6,m,0,Home Mortage,0
3097,43.0,M,18,179.0,3,1.2,b,0,Home Mortage,1
3098,58.0,M,32,44.0,3,2.2,a,0,Home Mortage,0
3099,41.0,M,16,21.0,2,0.1,m,0,Home Mortage,0
3100,65.0,M,40,115.0,1,2.5,b,174,Home Mortage,0
3101,52.0,M,27,81.0,4,3.8,m,0,Home Mortage,0
3102,55.0,M,31,91.0,2,2.8,b,0,Home Mortage,0
3103,49.0,M,25,30.0,4,0.9,m,0,Home Mortage,0
3104,52.0,M,22,55.0,3,1.4,a,0,Home Mortage,0
3105,56.0,M,31,48.0,2,2.1,a,0,Home Mortage,0
3106,30.0,M,4,23.0,4,0.3,m,121,Home Mortage,0
3107,36.0,M,10,21.0,3,0.1,m,0,Home Mortage,0
3108,41.0,M,17,55.0,2,1.7,b,0,Home Mortage,0
3109,42.0,M,15,21.0,3,1.0,m,0,Home Mortage,0
3110,60.0,M,34,40.0,3,2.2,a,0,Home Mortage,0
3111,44.0,M,20,30.0,4,0.3,b,0,Home Mortage,0
3112,34.0,M,9,78.0,3,0.6,m,0,Home Mortage,0
3113,56.0,M,32,65.0,2,3.2,a,0,Home Mortage,0
3114,31.0,M,5,50.0,4,2.1,a,209,Home Mortage,0
3115,29.0,M,4,55.0,4,2.0,m,0,Home Mortage,0
3116,31.0,M,5,111.0,2,0.2,b,0,Home Mortage,0
3117,36.0,M,10,21.0,3,0.1,m,0,Home Mortage,0
3118,42.0,M,16,65.0,3,0.5,a,256,Home Mortage,0
3119,64.0,M,39,114.0,1,0.8,a,0,Home Mortage,0
3120,61.0,M,36,54.0,3,0.9,a,179,Home Mortage,0
3121,35.0,M,11,75.0,2,1.7,m,0,Home Mortage,0
3122,28.0,M,2,13.0,4,0.4,b,0,Home Mortage,0
3123,38.0,M,14,54.0,2,0.6,a,218,Home Mortage,0
3124,44.0,M,17,22.0,3,1.0,m,126,Home Mortage,0
3125,45.0,M,20,198.0,2,2.8,b,0,Home Mortage,0
3126,46.0,M,20,18.0,1,0.2,b,0,Home Mortage,0
3127,57.0,M,32,74.0,4,0.7,b,0,Home Mortage,0
3128,40.0,M,14,61.0,4,0.2,a,0,Home Mortage,0
3129,38.0,M,12,64.0,2,1.8,b,0,Home Mortage,0
3130,39.0,M,14,10.0,2,0.3,m,0,Home Mortage,0
3131,23.0,M,-2,82.0,2,1.8,m,0,Home Mortage,0
3132,47.0,M,22,61.0,3,2.7,m,168,Home Mortage,0
3133,32.0,M,7,83.0,2,2.5,b,148,Home Mortage,0
3134,30.0,M,5,73.0,3,2.6,a,0,Home Mortage,0
3135,54.0,M,30,22.0,2,0.4,b,89,Home Mortage,0
3136,25.0,M,0,91.0,2,1.8,m,321,Home Mortage,0
3137,60.0,M,34,65.0,3,2.2,a,94,Home Mortage,0
3138,61.0,M,36,13.0,3,0.5,b,0,Home Mortage,0
3139,36.0,M,11,103.0,1,4.6,b,255,Home Mortage,0
3140,52.0,M,26,95.0,1,0.3,b,0,Home Mortage,0
3141,33.0,M,7,31.0,4,1.0,b,0,Home Mortage,0
3142,57.0,M,31,131.0,3,0.6,b,0,Home Mortage,1
3143,34.0,M,8,175.0,4,1.1,a,0,Home Mortage,1
3144,50.0,M,24,38.0,4,0.1,b,0,Home Mortage,0
3145,43.0,M,18,104.0,3,1.0,b,0,Home Mortage,0
3146,34.0,M,10,114.0,3,3.3,a,0,Home Mortage,1
3147,26.0,M,1,38.0,4,1.7,m,0,Home Mortage,0
3148,26.0,M,0,30.0,4,1.3,a,0,Home Mortage,0
3149,48.0,M,22,19.0,2,0.1,a,106,Home Mortage,0
3150,49.0,M,25,25.0,4,1.0,b,0,Home Mortage,0
3151,47.0,M,22,124.0,4,5.0,a,0,Home Mortage,1
3152,43.0,M,19,20.0,3,0.5,b,0,Home Mortage,0
3153,40.0,M,15,83.0,1,1.0,a,0,Home Mortage,0
3154,31.0,M,5,18.0,4,0.3,m,0,Home Mortage,0
3155,27.0,M,1,99.0,1,3.0,a,149,Home Mortage,1
3156,55.0,M,29,62.0,3,0.3,m,0,Home Mortage,0
3157,54.0,M,30,24.0,1,0.1,m,0,Home Mortage,0
3158,23.0,M,-1,13.0,4,1.0,b,84,Home Mortage,0
3159,54.0,M,28,64.0,2,0.8,a,0,Home Mortage,0
3160,57.0,M,33,62.0,3,2.66666666666667,b,240,Home Mortage,0
3161,41.0,M,15,158.0,1,4.7,m,0,Home Mortage,1
3162,28.0,M,4,88.0,1,5.4,b,0,Home Mortage,0
3163,33.0,M,7,28.0,4,0.8,b,0,Home Mortage,0
3164,51.0,M,27,52.0,2,1.0,a,0,Home Mortage,0
3165,28.0,M,4,82.0,4,0.0,b,0,Home Mortage,0
3166,63.0,M,37,140.0,2,6.9,b,97,Home Mortage,0
3167,29.0,M,4,80.0,1,0.8,m,0,Home Mortage,0
3168,62.0,M,38,58.0,4,1.2,m,228,Home Mortage,0
3169,51.0,M,25,180.0,1,1.7,b,0,Home Mortage,0
3170,52.0,M,28,55.0,1,1.6,m,227,Home Mortage,0
3171,43.0,M,16,65.0,3,2.66666666666667,m,100,Home Mortage,0
3172,39.0,M,12,62.0,3,2.33333333333333,m,0,Home Mortage,0
3173,35.0,M,9,23.0,4,0.3,b,0,Home Mortage,0
3174,34.0,M,10,35.0,1,1.7,b,0,Home Mortage,0
3175,49.0,M,24,35.0,4,0.2,m,0,Home Mortage,0
3176,43.0,M,18,74.0,4,0.4,b,0,Home Mortage,0
3177,48.0,M,24,14.0,3,0.4,b,0,Home Mortage,0
3178,30.0,M,4,83.0,2,1.5,a,199,Home Mortage,0
3179,46.0,M,21,71.0,4,1.9,a,0,Home Mortage,0
3180,43.0,M,17,53.0,2,0.7,b,130,Home Mortage,0
3181,27.0,M,3,103.0,2,0.6,b,84,Home Mortage,0
3182,39.0,M,15,109.0,1,1.7,b,0,Home Mortage,0
3183,58.0,M,33,60.0,2,1.9,m,94,Home Mortage,0
3184,44.0,M,17,12.0,3,0.666666666666667,m,0,Home Mortage,0
3185,39.0,M,15,141.0,2,8.0,b,0,Home Mortage,0
3186,35.0,M,10,128.0,1,3.8,b,0,Home Mortage,0
3187,41.0,M,16,98.0,3,1.0,b,296,Home Mortage,0
3188,43.0,M,18,41.0,1,0.5,a,0,Home Mortage,0
3189,55.0,M,25,90.0,2,4.5,a,0,Home Mortage,0
3190,32.0,M,6,31.0,1,0.3,b,0,Home Mortage,0
3191,56.0,M,26,74.0,1,3.0,a,0,Home Mortage,0
3192,30.0,M,5,83.0,4,1.8,a,0,Home Mortage,0
3193,65.0,M,39,35.0,1,0.5,a,0,Home Mortage,0
3194,31.0,M,7,140.0,1,4.0,b,0,Home Mortage,0
3195,41.0,M,15,65.0,3,0.5,a,0,Home Mortage,0
3196,55.0,M,29,35.0,3,1.4,b,0,Home Mortage,0
3197,37.0,M,7,73.0,4,1.8,a,0,Home Mortage,0
3198,34.0,M,10,29.0,1,1.5,m,0,Home Mortage,0
3199,34.0,M,9,55.0,4,2.0,m,147,Home Mortage,0
3200,33.0,M,9,20.0,4,0.7,m,0,Home Mortage,0
3201,48.0,M,23,70.0,1,2.8,m,0,Home Mortage,0
3202,28.0,M,3,81.0,4,0.2,b,0,Home Mortage,0
3203,30.0,M,4,25.0,2,0.3,b,0,Home Mortage,0
3204,44.0,M,20,119.0,2,7.5,b,239,Home Mortage,0
3205,61.0,M,35,49.0,4,1.7,m,185,Home Mortage,0
3206,59.0,M,33,38.0,1,1.4,b,0,Home Mortage,0
3207,33.0,M,7,80.0,2,1.5,a,0,Home Mortage,0
3208,56.0,M,32,84.0,1,4.3,b,0,Home Mortage,0
3209,53.0,M,29,61.0,4,1.6,m,0,Home Mortage,0
3210,42.0,M,16,72.74614760746148,2,1.5,m,373,Home Mortage,1
3211,43.0,F,19,60.0,2,2.5,b,0,Home Mortage,0
3212,35.0,F,9,83.0,2,4.5,a,0,Home Mortage,0
3213,61.0,F,35,59.0,1,2.8,m,0,Home Mortage,0
3214,39.0,F,9,32.0,3,2.0,a,116,Home Mortage,0
3215,61.0,F,37,33.0,3,0.1,a,0,Home Mortage,0
3216,40.0,F,15,19.0,4,0.2,a,0,Home Mortage,0
3217,34.0,F,8,14.0,4,0.3,b,0,Home Mortage,0
3218,65.0,F,39,72.74614760746148,4,4.1,b,120,Home Mortage,1
3219,40.0,F,16,154.0,2,6.1,b,325,Home Mortage,0
3220,39.0,F,15,33.0,1,2.0,m,0,Home Mortage,0
3221,61.0,F,35,28.0,2,0.2,a,135,Home Mortage,0
3222,40.0,F,16,44.0,1,1.8,b,0,Home Mortage,0
3223,49.0,F,23,81.0,2,0.8,a,0,Home Mortage,0
3224,43.0,F,18,29.0,1,0.5,a,0,Home Mortage,0
3225,45.0,F,21,58.0,3,0.3,a,0,Home Mortage,0
3226,52.0,F,28,38.0,4,0.9,m,0,Home Mortage,0
3227,32.0,F,8,82.0,3,1.5,b,0,Home Mortage,0
3228,31.0,F,7,18.0,1,0.4,a,0,Home Mortage,0
3229,27.0,F,2,45.0,2,1.7,m,0,Home Mortage,0
3230,33.0,F,9,64.0,4,3.4,b,0,Home Mortage,0
3231,65.0,F,40,48.0,3,2.4,b,0,Home Mortage,0
3232,62.0,F,37,24.0,1,0.3,a,0,Home Mortage,0
3233,55.0,F,25,65.0,4,2.0,a,0,Home Mortage,0
3234,46.0,F,20,111.0,1,0.0,b,329,Home Mortage,0
3235,37.0,F,12,114.0,3,0.6,m,0,Home Mortage,0
3236,60.0,F,35,39.0,2,1.6,a,0,Home Mortage,0
3237,44.0,F,14,19.0,1,0.75,a,0,Home Mortage,0
3238,35.0,F,9,22.0,3,0.1,m,0,Home Mortage,0
3239,52.0,F,28,49.0,4,1.1,m,0,Home Mortage,0
3240,30.0,F,4,40.0,1,0.3,b,0,Home Mortage,0
3241,62.0,F,36,63.0,1,1.6,b,118,Home Mortage,0
3242,41.0,F,15,55.0,1,2.8,b,0,Home Mortage,0
3243,38.0,F,14,33.0,1,2.0,m,0,Home Mortage,0
3244,52.0,F,26,31.0,4,1.5,a,0,Home Mortage,0
3245,48.0,F,24,24.0,4,0.2,b,0,Home Mortage,0
3246,47.0,F,22,81.0,4,3.6,a,0,Home Mortage,0
3247,41.0,F,17,81.0,1,0.8,m,223,Home Mortage,0
3248,44.0,F,20,113.0,2,3.3,b,0,Home Mortage,0
3249,31.0,F,6,92.0,2,3.3,b,0,Home Mortage,0
3250,50.0,F,25,81.0,1,1.2,b,0,Home Mortage,0
3251,36.0,F,11,101.0,3,1.2,a,0,Home Mortage,0
3252,52.0,F,26,78.0,3,3.0,m,0,Home Mortage,0
3253,62.0,F,38,78.0,2,0.0,a,0,Home Mortage,0
3254,55.0,F,30,35.0,1,1.5,m,118,Home Mortage,0
